14.3 1.7712e-05 0.0488202 0.318974 0.052882 0.300507
14.35 1.6907e-05 0.0479752 0.318077 0.0579255 0.300533
14.4 1.61381e-05 0.0471435 0.317156 0.0629526 0.300387
14.45 1.54044e-05 0.0463248 0.316211 0.067962 0.300069
14.5 1.47037e-05 0.0455191 0.315243 0.0729523 0.29958
14.55 1.4036e-05 0.0447261 0.314253 0.0779224 0.298921
14.6 1.33984e-05 0.0439457 0.31324 0.0828707 0.298091
14.65 1.27899e-05 0.0431777 0.312206 0.0877962 0.297093
14.7 1.22071e-05 0.042422 0.31115 0.0926975 0.295926
14.75 1.16512e-05 0.0416783 0.310074 0.0975734 0.294592
14.8 1.11206e-05 0.0409466 0.308977 0.102423 0.293092
14.85 1.06141e-05 0.0402266 0.307859 0.107244 0.291427
14.9 1.01304e-05 0.0395182 0.306723 0.112036 0.289599
14.95 9.66815e-06 0.0388212 0.305567 0.116799 0.287609
15 9.22677e-06 0.0381355 0.304392 0.121529 0.285457
15.05 8.80672e-06 0.0374609 0.303199 0.126228 0.283146
15.1 8.40566e-06 0.0367973 0.301988 0.130893 0.280678
15.15 8.02251e-06 0.0361445 0.300759 0.135523 0.278054
15.2 7.65731e-06 0.0355024 0.299513 0.140117 0.275275
15.25 7.30766e-06 0.0348707 0.29825 0.144674 0.272344
15.3 6.9739e-06 0.0342495 0.296971 0.149194 0.269263
15.35 6.65549e-06 0.0336384 0.295676 0.153674 0.266033
15.4 6.35261e-06 0.0330374 0.294365 0.158115 0.262656
15.45 6.06194e-06 0.0324463 0.29304 0.162515 0.259136
15.5 5.78424e-06 0.031865 0.291699 0.166873 0.255473
15.55 5.52137e-06 0.0312933 0.290344 0.171188 0.25167
15.6 5.26894e-06 0.0307311 0.288974 0.175459 0.24773
15.65 5.02729e-06 0.0301783 0.287591 0.179686 0.243655
15.7 4.79763e-06 0.0296347 0.286195 0.183867 0.239447
15.75 4.5785e-06 0.0291002 0.284785 0.188002 0.23511
15.8 4.36987e-06 0.0285746 0.283363 0.192089 0.230644
15.85 4.17026e-06 0.0280578 0.281929 0.196129 0.226054
15.9 3.98053e-06 0.0275497 0.280482 0.200119 0.221342
15.95 3.79831e-06 0.0270502 0.279024 0.20406 0.216511
16 3.624e-06 0.0265591 0.277555 0.20795 0.211563
16.05 3.45779e-06 0.0260763 0.276074 0.211789 0.206501
16.1 3.29954e-06 0.0256016 0.274583 0.215576 0.201329
16.15 3.14833e-06 0.025135 0.273082 0.21931 0.196049
16.2 3.00376e-06 0.0246764 0.27157 0.222991 0.190664
16.25 2.86617e-06 0.0242255 0.270049 0.226618 0.185178
16.3 2.73345e-06 0.0237823 0.268519 0.230189 0.179593
16.35 2.60835e-06 0.0233467 0.266979 0.233706 0.173912
16.4 2.48941e-06 0.0229185 0.265431 0.237166 0.168139
16.45 2.37622e-06 0.0224977 0.263874 0.24057 0.162277
16.5 2.26682e-06 0.0220841 0.262309 0.243917 0.15633
16.55 2.16344e-06 0.0216776 0.260736 0.247206 0.1503
16.6 2.06465e-06 0.0212781 0.259155 0.250436 0.14419
16.65 1.96972e-06 0.0208855 0.257568 0.253607 0.138005
16.7 1.87963e-06 0.0204996 0.255973 0.256719 0.131748
16.75 1.79333e-06 0.0201205 0.254371 0.259772 0.125421
16.8 1.71112e-06 0.0197479 0.252763 0.262763 0.119029
16.85 1.63147e-06 0.0193817 0.251148 0.265694 0.112575
16.9 1.55677e-06 0.0190219 0.249528 0.268564 0.106062
16.95 1.48471e-06 0.0186684 0.247902 0.271372 0.0994933
17 1.4158e-06 0.0183211 0.24627 0.274117 0.0928733
17.05 1.35189e-06 0.0179798 0.244634 0.2768 0.0862051
17.1 1.29047e-06 0.0176444 0.242992 0.279421 0.0794923
